Customer ID,Gender,Age,City Code,Product Code,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Spending Score,Customer Value
2506,Female,48,15,5,7560,120,7680,78,1
2507,Female,24,1,4,6890,70,6960,48,0
2508,Female,46,19,3,7180,120,7300,53,0
2509,Female,41,2,7,6500,120,6620,48,0
2510,Female,39,17,10,9550,120,9670,90,1
2511,Female,49,4,6,10590,120,10710,95,1
2512,Male,43,1,9,9000,70,9070,90,1
2513,Female,36,1,10,9550,70,9620,90,1
2514,Female,40,12,6,10590,120,10710,95,1
2515,Female,30,1,8,7500,70,7570,78,1
2516,Female,35,3,1,5599,120,5719,33,0
2517,Female,45,1,4,6890,70,6960,48,0
2518,Female,40,19,6,10590,120,10710,95,1
2519,Female,42,6,1,5599,120,5719,33,0
2520,Female,22,3,9,9000,120,9120,90,1
2521,Female,34,1,8,7500,70,7570,78,1
2522,Male,36,3,4,6890,120,7010,53,0
2523,Female,47,9,9,9000,120,9120,90,1
2524,Female,26,1,1,5599,70,5669,33,0
2525,Female,44,1,5,7560,70,7630,78,1
2526,Female,31,1,9,9000,70,9070,90,1
2527,Female,33,1,6,10590,70,10660,95,1
2528,Female,50,19,8,7500,120,7620,78,1
2529,Female,27,1,4,6890,70,6960,48,0
2530,Female,36,1,3,7180,70,7250,53,0
2531,Female,41,2,1,5599,120,5719,33,0
2532,Female,22,1,10,9550,70,9620,90,1
2533,Female,30,15,2,5990,120,6110,48,0
2534,Female,41,3,7,6500,120,6620,48,0
2535,Female,33,1,4,6890,70,6960,48,0
2536,Female,35,1,2,5990,70,6060,48,0
2537,Female,39,1,4,6890,70,6960,48,0
2538,Female,27,1,6,10590,70,10660,95,1
2539,Female,34,2,2,5990,120,6110,48,0
2540,Male,32,20,3,7180,120,7300,53,0
2541,Female,47,3,6,10590,120,10710,95,1
2542,Female,33,1,9,9000,70,9070,90,1
2543,Female,38,19,1,5599,120,5719,33,0
2544,Female,46,3,5,7560,120,7680,78,1
2545,Female,42,1,4,6890,70,6960,48,0
2546,Female,40,10,2,5990,120,6110,48,0
2547,Female,47,1,8,7500,70,7570,78,1
2548,Female,41,3,10,9550,120,9670,90,1
2549,Female,34,7,2,5990,120,6110,48,0
2550,Female,37,6,4,6890,120,7010,53,0
2551,Female,23,15,8,7500,120,7620,78,1
2552,Female,42,9,4,6890,120,7010,53,0
2553,Female,33,3,7,6500,120,6620,48,0
2554,Female,42,17,5,7560,120,7680,78,1
2555,Female,23,3,6,10590,120,10710,95,1
2556,Female,26,10,3,7180,120,7300,53,0
2557,Female,41,1,8,7500,70,7570,78,1
2558,Male,48,1,1,5599,70,5669,33,0
2559,Female,40,1,8,7500,70,7570,78,1
2560,Female,38,1,3,7180,70,7250,53,0
2561,Female,44,18,7,6500,120,6620,48,0
2562,Female,27,1,4,6890,70,6960,48,0
2563,Female,24,3,8,7500,120,7620,78,1
2564,Female,36,13,7,6500,120,6620,48,0
2565,Female,37,3,5,7560,120,7680,78,1
2566,Female,28,1,2,5990,70,6060,48,0
2567,Female,37,20,10,9550,120,9670,90,1
2568,Female,27,14,7,6500,120,6620,48,0
2569,Female,42,2,2,5990,120,6110,48,0
2570,Female,29,3,2,5990,120,6110,48,0
2571,Female,33,1,9,9000,70,9070,90,1
2572,Female,39,1,2,5990,70,6060,48,0
2573,Female,39,1,7,6500,70,6570,48,0
2574,Female,34,5,5,7560,120,7680,78,1
2575,Female,48,1,3,7180,70,7250,53,0
2576,Female,36,2,3,7180,120,7300,53,0
2577,Female,23,1,7,6500,70,6570,48,0
2578,Female,34,3,4,6890,120,7010,53,0
2579,Male,46,15,6,10590,120,10710,95,1
2580,Female,33,1,10,9550,70,9620,90,1
2581,Female,45,20,9,9000,120,9120,90,1
2582,Female,44,1,7,6500,70,6570,48,0
2583,Female,43,1,10,9550,70,9620,90,1
2584,Female,48,8,5,7560,120,7680,78,1
2585,Female,26,1,5,7560,70,7630,78,1
2586,Female,27,7,7,6500,120,6620,48,0
2587,Female,41,20,5,7560,120,7680,78,1
2588,Female,48,15,7,6500,120,6620,48,0
2589,Female,39,1,10,9550,70,9620,90,1
2590,Male,50,13,4,6890,120,7010,53,0
2591,Female,37,19,10,9550,120,9670,90,1
2592,Female,34,5,6,10590,120,10710,95,1
2593,Female,32,1,6,10590,70,10660,95,1
2594,Male,28,3,2,5990,120,6110,48,0
2595,Female,32,1,5,7560,70,7630,78,1
2596,Female,36,3,9,9000,120,9120,90,1
2597,Male,22,1,6,10590,70,10660,95,1
2598,Female,30,10,1,5599,120,5719,33,0
2599,Female,32,7,2,5990,120,6110,48,0
2600,Female,40,3,2,5990,120,6110,48,0
2601,Female,27,14,2,5990,120,6110,48,0
2602,Male,25,14,7,6500,120,6620,48,0
2603,Male,24,1,2,5990,70,6060,48,0
2604,Male,33,12,4,6890,120,7010,53,0
2605,Female,46,9,4,6890,120,7010,53,0
2606,Female,32,1,10,9550,70,9620,90,1
2607,Female,44,3,4,6890,120,7010,53,0
2608,Female,25,1,1,5599,70,5669,33,0
2609,Female,42,1,10,9550,70,9620,90,1
2610,Male,44,6,10,9550,120,9670,90,1
2611,Female,50,13,7,6500,120,6620,48,0
2612,Female,30,3,10,9550,120,9670,90,1
2613,Female,49,3,7,6500,120,6620,48,0
2614,Female,33,4,6,10590,120,10710,95,1
2615,Female,50,1,10,9550,70,9620,90,1
2616,Female,49,1,4,6890,70,6960,48,0
2617,Female,50,13,1,5599,120,5719,33,0
2618,Male,22,13,10,9550,120,9670,90,1
2619,Female,39,3,6,10590,120,10710,95,1
2620,Female,33,18,10,9550,120,9670,90,1
2621,Female,44,3,5,7560,120,7680,78,1
2622,Female,22,3,10,9550,120,9670,90,1
2623,Female,31,12,2,5990,120,6110,48,0
2624,Female,46,18,6,10590,120,10710,95,1
2625,Female,45,3,7,6500,120,6620,48,0
2626,Female,32,1,6,10590,70,10660,95,1
2627,Female,40,5,7,6500,120,6620,48,0
2628,Female,47,1,2,5990,70,6060,48,0
2629,Female,31,15,6,10590,120,10710,95,1
2630,Male,43,2,5,7560,120,7680,78,1
2631,Female,49,10,1,5599,120,5719,33,0
2632,Female,28,3,6,10590,120,10710,95,1
2633,Female,45,3,1,5599,120,5719,33,0
2634,Female,39,7,7,6500,120,6620,48,0
2635,Female,36,1,1,5599,70,5669,33,0
2636,Female,48,1,1,5599,70,5669,33,0
2637,Female,33,1,1,5599,70,5669,33,0
2638,Female,24,17,3,7180,120,7300,53,0
2639,Female,26,3,2,5990,120,6110,48,0
2640,Female,50,5,3,7180,120,7300,53,0
2641,Female,24,9,6,10590,120,10710,95,1
2642,Male,29,3,7,6500,120,6620,48,0
2643,Female,33,8,8,7500,120,7620,78,1
2644,Female,45,3,10,9550,120,9670,90,1
2645,Female,42,3,9,9000,120,9120,90,1
2646,Female,22,3,1,5599,120,5719,33,0
2647,Female,36,19,3,7180,120,7300,53,0
2648,Female,26,1,9,9000,70,9070,90,1
2649,Female,49,13,8,7500,120,7620,78,1
2650,Female,32,1,8,7500,70,7570,78,1
2651,Female,23,1,10,9550,70,9620,90,1
2652,Female,25,3,7,6500,120,6620,48,0
2653,Female,32,1,4,6890,70,6960,48,0
2654,Female,37,1,3,7180,70,7250,53,0
2655,Female,47,1,1,5599,70,5669,33,0
2656,Female,50,1,10,9550,70,9620,90,1
2657,Female,24,1,3,7180,70,7250,53,0
2658,Female,24,5,9,9000,120,9120,90,1
2659,Female,47,13,1,5599,120,5719,33,0
2660,Female,43,4,4,6890,120,7010,53,0
2661,Female,40,1,7,6500,70,6570,48,0
2662,Female,25,1,5,7560,70,7630,78,1
2663,Male,36,8,5,7560,120,7680,78,1
2664,Female,47,13,2,5990,120,6110,48,0
2665,Female,48,1,9,9000,70,9070,90,1
2666,Female,46,3,2,5990,120,6110,48,0
2667,Male,46,1,7,6500,70,6570,48,0
2668,Male,44,1,1,5599,70,5669,33,0
2669,Female,34,3,10,9550,120,9670,90,1
2670,Female,26,1,6,10590,70,10660,95,1
2671,Female,28,3,6,10590,120,10710,95,1
2672,Female,45,3,6,10590,120,10710,95,1
2673,Male,30,1,6,10590,70,10660,95,1
2674,Female,29,3,6,10590,120,10710,95,1
2675,Female,35,14,6,10590,120,10710,95,1
2676,Male,47,1,6,10590,70,10660,95,1
2677,Female,38,1,6,10590,70,10660,95,1
2678,Female,28,3,6,10590,120,10710,95,1
2679,Female,23,10,6,10590,120,10710,95,1
2680,Female,32,3,6,10590,120,10710,95,1
2681,Female,31,1,6,10590,70,10660,95,1
2682,Female,43,14,6,10590,120,10710,95,1
2683,Female,31,10,6,10590,120,10710,95,1
2684,Female,34,8,6,10590,120,10710,95,1
2685,Female,43,10,6,10590,120,10710,95,1
2686,Female,29,1,1,5599,70,5669,33,0
2687,Female,43,16,9,9000,120,9120,90,1
2688,Female,27,3,10,9550,120,9670,90,1
2689,Female,25,19,7,6500,120,6620,48,0
2690,Female,25,16,4,6890,120,7010,53,0
2691,Female,36,20,7,6500,120,6620,48,0
2692,Female,34,1,2,5990,70,6060,48,0
2693,Female,36,3,10,9550,120,9670,90,1
2694,Female,49,1,5,7560,70,7630,78,1
2695,Female,43,15,10,9550,120,9670,90,1
2696,Female,25,18,4,6890,120,7010,53,0
2697,Female,38,10,7,6500,120,6620,48,0
2698,Female,25,16,8,7500,120,7620,78,1
2699,Female,41,13,6,10590,120,10710,95,1
2700,Female,48,20,3,7180,120,7300,53,0
2701,Female,32,3,4,6890,120,7010,53,0
2702,Female,32,1,6,10590,70,10660,95,1
2703,Female,47,7,1,5599,120,5719,33,0
2704,Female,37,3,8,7500,120,7620,78,1
2705,Female,30,1,4,6890,70,6960,48,0
2706,Male,34,7,4,6890,120,7010,53,0
2707,Female,25,1,1,5599,70,5669,33,0
2708,Female,32,9,9,9000,120,9120,90,1
2709,Female,43,5,7,6500,120,6620,48,0
2710,Female,40,1,7,6500,70,6570,48,0
2711,Female,37,3,1,5599,120,5719,33,0
2712,Male,22,3,5,7560,120,7680,78,1
2713,Female,47,1,10,9550,70,9620,90,1
2714,Female,26,18,2,5990,120,6110,48,0
2715,Male,35,5,1,5599,120,5719,33,0
2716,Female,29,3,4,6890,120,7010,53,0
2717,Female,37,1,10,9550,70,9620,90,1
2718,Female,46,12,9,9000,120,9120,90,1
2719,Female,47,3,8,7500,120,7620,78,1
2720,Female,43,1,4,6890,70,6960,48,0
2721,Male,44,1,6,10590,70,10660,95,1
2722,Female,26,1,5,7560,70,7630,78,1
2723,Female,34,10,7,6500,120,6620,48,0
2724,Male,45,2,6,10590,120,10710,95,1
2725,Female,30,3,9,9000,120,9120,90,1
2726,Female,44,1,8,7500,70,7570,78,1
2727,Female,50,1,5,7560,70,7630,78,1
2728,Female,22,1,2,5990,70,6060,48,0
2729,Female,45,1,3,7180,70,7250,53,0
2730,Female,27,15,10,9550,120,9670,90,1
2731,Female,45,1,9,9000,70,9070,90,1
2732,Female,22,16,2,5990,120,6110,48,0
2733,Female,23,6,9,9000,120,9120,90,1
2734,Female,48,17,5,7560,120,7680,78,1
2735,Female,22,1,3,7180,70,7250,53,0
2736,Female,46,4,6,10590,120,10710,95,1
2737,Female,44,11,5,7560,120,7680,78,1
2738,Male,42,14,4,6890,120,7010,53,0
2739,Female,24,19,6,10590,120,10710,95,1
2740,Female,32,10,8,7500,120,7620,78,1
2741,Female,46,3,8,7500,120,7620,78,1
2742,Female,34,1,6,10590,70,10660,95,1
2743,Male,24,12,8,7500,120,7620,78,1
2744,Female,22,3,10,9550,120,9670,90,1
2745,Female,40,8,3,7180,120,7300,53,0
2746,Female,26,1,6,10590,70,10660,95,1
2747,Female,38,11,2,5990,120,6110,48,0
2748,Female,44,5,10,9550,120,9670,90,1
2749,Male,27,1,1,5599,70,5669,33,0
2750,Male,27,16,1,5599,120,5719,33,0
2751,Female,31,1,4,6890,70,6960,48,0
2752,Female,47,1,2,5990,70,6060,48,0
2753,Female,27,16,7,6500,120,6620,48,0
2754,Female,24,1,8,7500,70,7570,78,1
2755,Male,33,2,7,6500,120,6620,48,0
2756,Female,36,1,6,10590,70,10660,95,1
2757,Female,25,1,1,5599,70,5669,33,0
2758,Female,27,2,4,6890,120,7010,53,0
2759,Female,32,2,3,7180,120,7300,53,0
2760,Female,33,1,10,9550,70,9620,90,1
2761,Female,34,20,9,9000,120,9120,90,1
2762,Male,35,2,2,5990,120,6110,48,0
2763,Female,36,5,2,5990,120,6110,48,0
2764,Female,35,3,1,5599,120,5719,33,0
2765,Female,48,13,5,7560,120,7680,78,1
2766,Male,24,3,7,6500,120,6620,48,0
2767,Female,37,14,1,5599,120,5719,33,0
2768,Female,36,2,3,7180,120,7300,53,0
2769,Female,28,16,8,7500,120,7620,78,1
2770,Female,26,6,4,6890,120,7010,53,0
2771,Male,27,3,1,5599,120,5719,33,0
2772,Female,50,1,4,6890,70,6960,48,0
2773,Female,28,1,4,6890,70,6960,48,0
2774,Female,35,3,2,5990,120,6110,48,0
2775,Female,48,1,7,6500,70,6570,48,0
2776,Female,29,6,5,7560,120,7680,78,1
2777,Female,36,1,1,5599,70,5669,33,0
2778,Female,37,17,5,7560,120,7680,78,1
2779,Male,38,3,8,7500,120,7620,78,1
2780,Female,26,11,6,10590,120,10710,95,1
2781,Female,50,13,7,6500,120,6620,48,0
2782,Female,29,3,2,5990,120,6110,48,0
2783,Female,50,19,8,7500,120,7620,78,1
2784,Female,49,1,5,7560,70,7630,78,1
2785,Male,49,3,7,6500,120,6620,48,0
2786,Male,40,15,2,5990,120,6110,48,0
2787,Female,25,5,8,7500,120,7620,78,1
2788,Female,37,8,1,5599,120,5719,33,0
2789,Male,42,18,7,6500,120,6620,48,0
2790,Female,26,1,8,7500,70,7570,78,1
2791,Female,27,1,5,7560,70,7630,78,1
2792,Female,24,1,4,6890,70,6960,48,0
2793,Female,24,4,9,9000,120,9120,90,1
2794,Male,26,3,5,7560,120,7680,78,1
2795,Female,47,1,3,7180,70,7250,53,0
2796,Male,31,14,5,7560,120,7680,78,1
2797,Female,47,3,4,6890,120,7010,53,0
2798,Female,40,13,2,5990,120,6110,48,0
2799,Female,50,13,6,10590,120,10710,95,1
2800,Female,38,1,6,10590,70,10660,95,1
2801,Female,47,18,4,6890,120,7010,53,0
2802,Female,40,1,10,9550,70,9620,90,1
2803,Female,36,20,10,9550,120,9670,90,1
2804,Male,26,1,7,6500,70,6570,48,0
2805,Female,42,3,4,6890,120,7010,53,0
2806,Female,50,1,2,5990,70,6060,48,0
2807,Female,37,8,9,9000,120,9120,90,1
2808,Female,49,4,5,7560,120,7680,78,1
2809,Male,49,1,3,7180,70,7250,53,0
2810,Male,32,3,7,6500,120,6620,48,0
2811,Female,36,1,6,10590,70,10660,95,1
2812,Female,30,1,2,5990,70,6060,48,0
2813,Female,34,9,8,7500,120,7620,78,1
2814,Female,49,11,5,7560,120,7680,78,1
2815,Female,43,1,4,6890,70,6960,48,0
2816,Male,40,9,1,5599,120,5719,33,0
2817,Female,27,1,8,7500,70,7570,78,1
2818,Female,22,8,7,6500,120,6620,48,0
2819,Female,32,8,6,10590,120,10710,95,1
2820,Female,39,8,3,7180,120,7300,53,0
2821,Male,45,1,8,7500,70,7570,78,1
2822,Female,49,1,2,5990,70,6060,48,0
2823,Female,40,1,6,10590,70,10660,95,1
2824,Female,41,3,10,9550,120,9670,90,1
2825,Female,31,1,10,9550,70,9620,90,1
2826,Female,26,3,1,5599,120,5719,33,0
2827,Female,35,1,10,9550,70,9620,90,1
2828,Female,45,1,4,6890,70,6960,48,0
2829,Female,42,3,10,9550,120,9670,90,1
2830,Female,22,1,9,9000,70,9070,90,1
2831,Female,40,2,3,7180,120,7300,53,0
2832,Female,40,3,1,5599,120,5719,33,0
2833,Female,40,8,10,9550,120,9670,90,1
2834,Female,49,4,7,6500,120,6620,48,0
2835,Female,44,2,3,7180,120,7300,53,0
2836,Female,28,3,3,7180,120,7300,53,0
2837,Female,37,5,7,6500,120,6620,48,0
2838,Female,25,18,1,5599,120,5719,33,0
2839,Female,35,20,6,10590,120,10710,95,1
2840,Female,44,1,5,7560,70,7630,78,1
2841,Male,36,20,8,7500,120,7620,78,1
2842,Female,47,3,10,9550,120,9670,90,1
2843,Male,27,7,1,5599,120,5719,33,0
2844,Female,29,1,5,7560,70,7630,78,1
2845,Female,22,1,1,5599,70,5669,33,0
2846,Female,22,16,7,6500,120,6620,48,0
2847,Female,48,1,7,6500,70,6570,48,0
2848,Female,48,1,5,7560,70,7630,78,1
2849,Female,23,1,5,7560,70,7630,78,1
2850,Male,34,1,9,9000,70,9070,90,1
2851,Female,35,1,9,9000,70,9070,90,1
2852,Male,24,3,1,5599,120,5719,33,0
2853,Female,24,1,10,9550,70,9620,90,1
2854,Male,33,1,4,6890,70,6960,48,0
2855,Female,40,12,8,7500,120,7620,78,1
2856,Female,41,3,2,5990,120,6110,48,0
2857,Female,41,1,10,9550,70,9620,90,1
2858,Female,28,8,3,7180,120,7300,53,0
2859,Female,35,18,3,7180,120,7300,53,0
2860,Female,31,8,9,9000,120,9120,90,1
2861,Female,27,16,1,5599,120,5719,33,0
2862,Female,29,14,4,6890,120,7010,53,0
2863,Female,28,1,1,5599,70,5669,33,0
2864,Female,22,12,6,10590,120,10710,95,1
2865,Female,41,1,3,7180,70,7250,53,0
2866,Female,35,1,3,7180,70,7250,53,0
2867,Male,24,13,10,9550,120,9670,90,1
2868,Female,27,10,7,6500,120,6620,48,0
2869,Male,22,3,6,10590,120,10710,95,1
2870,Female,42,5,3,7180,120,7300,53,0
2871,Female,39,1,5,7560,70,7630,78,1
2872,Female,46,1,4,6890,70,6960,48,0
2873,Female,37,3,9,9000,120,9120,90,1
2874,Female,48,1,5,7560,70,7630,78,1
2875,Male,47,1,5,7560,70,7630,78,1
2876,Female,40,17,7,6500,120,6620,48,0
2877,Female,34,2,9,9000,120,9120,90,1
2878,Female,25,18,7,6500,120,6620,48,0
2879,Female,46,17,9,9000,120,9120,90,1
2880,Female,36,19,4,6890,120,7010,53,0
2881,Female,34,17,10,9550,120,9670,90,1
2882,Female,48,3,7,6500,120,6620,48,0
2883,Female,27,12,5,7560,120,7680,78,1
2884,Female,32,3,4,6890,120,7010,53,0
2885,Female,42,2,6,10590,120,10710,95,1
2886,Female,44,1,3,7180,70,7250,53,0
2887,Female,30,1,8,7500,70,7570,78,1
2888,Female,34,17,5,7560,120,7680,78,1
2889,Female,44,15,3,7180,120,7300,53,0
2890,Male,25,1,7,6500,70,6570,48,0
2891,Female,25,16,3,7180,120,7300,53,0
2892,Female,31,15,2,5990,120,6110,48,0
2893,Female,48,1,7,6500,70,6570,48,0
2894,Female,36,1,7,6500,70,6570,48,0
2895,Female,22,20,10,9550,120,9670,90,1
2896,Female,40,3,1,5599,120,5719,33,0
2897,Female,43,18,6,10590,120,10710,95,1
2898,Male,32,1,2,5990,70,6060,48,0
2899,Female,25,12,10,9550,120,9670,90,1
2900,Male,25,16,10,9550,120,9670,90,1
2901,Female,43,3,1,5599,120,5719,33,0
2902,Female,31,3,1,5599,120,5719,33,0
2903,Female,23,6,8,7500,120,7620,78,1
2904,Female,47,1,9,9000,70,9070,90,1
2905,Female,41,11,2,5990,120,6110,48,0
2906,Female,41,1,5,7560,70,7630,78,1
2907,Female,27,1,2,5990,70,6060,48,0
2908,Female,49,1,5,7560,70,7630,78,1
2909,Female,40,7,3,7180,120,7300,53,0
2910,Male,39,1,9,9000,70,9070,90,1
2911,Female,49,1,1,5599,70,5669,33,0
2912,Female,48,17,6,10590,120,10710,95,1
2913,Female,42,4,3,7180,120,7300,53,0
2914,Female,43,3,5,7560,120,7680,78,1
2915,Male,47,1,4,6890,70,6960,48,0
2916,Female,43,18,5,7560,120,7680,78,1
2917,Female,37,1,5,7560,70,7630,78,1
2918,Female,35,1,1,5599,70,5669,33,0
2919,Female,22,11,10,9550,120,9670,90,1
2920,Female,41,2,6,10590,120,10710,95,1
2921,Male,36,14,1,5599,120,5719,33,0
2922,Female,44,1,3,7180,70,7250,53,0
2923,Female,32,3,2,5990,120,6110,48,0
2924,Female,39,20,4,6890,120,7010,53,0
2925,Female,33,1,5,7560,70,7630,78,1
2926,Male,41,1,9,9000,70,9070,90,1
2927,Female,34,1,7,6500,70,6570,48,0
2928,Female,28,1,1,5599,70,5669,33,0
2929,Male,32,3,1,5599,120,5719,33,0
2930,Female,42,1,2,5990,70,6060,48,0
2931,Female,43,11,2,5990,120,6110,48,0
2932,Female,34,4,9,9000,120,9120,90,1
2933,Male,35,2,9,9000,120,9120,90,1
2934,Female,22,1,8,7500,70,7570,78,1
2935,Female,35,3,6,10590,120,10710,95,1
2936,Male,44,8,2,5990,120,6110,48,0
2937,Female,23,3,2,5990,120,6110,48,0
2938,Female,33,1,1,5599,70,5669,33,0
2939,Female,32,17,3,7180,120,7300,53,0
2940,Female,29,10,9,9000,120,9120,90,1
2941,Female,40,1,9,9000,70,9070,90,1
2942,Female,29,14,6,10590,120,10710,95,1
2943,Male,40,1,6,10590,70,10660,95,1
2944,Female,37,16,3,7180,120,7300,53,0
2945,Female,36,1,10,9550,70,9620,90,1
2946,Female,49,3,2,5990,120,6110,48,0
2947,Female,44,3,3,7180,120,7300,53,0
2948,Female,45,1,1,5599,70,5669,33,0
2949,Female,35,1,3,7180,70,7250,53,0
2950,Female,28,3,2,5990,120,6110,48,0
2951,Female,30,1,4,6890,70,6960,48,0
2952,Female,47,1,3,7180,70,7250,53,0
2953,Female,27,20,2,5990,120,6110,48,0
2954,Male,30,1,2,5990,70,6060,48,0
2955,Female,38,5,4,6890,120,7010,53,0
2956,Female,50,20,9,9000,120,9120,90,1
2957,Female,45,3,2,5990,120,6110,48,0
2958,Female,35,5,8,7500,120,7620,78,1
2959,Male,29,20,9,9000,120,9120,90,1
2960,Male,25,10,4,6890,120,7010,53,0
2961,Male,41,1,2,5990,70,6060,48,0
2962,Female,36,14,2,5990,120,6110,48,0
2963,Female,50,3,3,7180,120,7300,53,0
2964,Female,37,1,7,6500,70,6570,48,0
2965,Female,26,1,9,9000,70,9070,90,1
2966,Female,23,18,5,7560,120,7680,78,1
2967,Male,35,9,8,7500,120,7620,78,1
2968,Female,27,4,10,9550,120,9670,90,1
2969,Female,40,11,10,9550,120,9670,90,1
2970,Female,32,1,8,7500,70,7570,78,1
2971,Female,38,3,8,7500,120,7620,78,1
2972,Male,34,1,1,5599,70,5669,33,0
2973,Male,31,14,3,7180,120,7300,53,0
2974,Female,46,6,1,5599,120,5719,33,0
2975,Female,36,3,7,6500,120,6620,48,0
2976,Female,48,8,3,7180,120,7300,53,0
2977,Female,35,1,1,5599,70,5669,33,0
2978,Female,40,15,1,5599,120,5719,33,0
2979,Female,27,18,2,5990,120,6110,48,0
2980,Female,22,1,1,5599,70,5669,33,0
2981,Female,29,3,8,7500,120,7620,78,1
2982,Male,29,20,1,5599,120,5719,33,0
2983,Female,36,1,8,7500,70,7570,78,1
2984,Female,47,3,8,7500,120,7620,78,1
2985,Female,25,13,6,10590,120,10710,95,1
2986,Male,43,1,6,10590,70,10660,95,1
2987,Female,29,1,4,6890,70,6960,48,0
2988,Female,49,1,9,9000,70,9070,90,1
2989,Female,31,1,9,9000,70,9070,90,1
2990,Female,30,9,7,6500,120,6620,48,0
2991,Female,47,3,10,9550,120,9670,90,1
2992,Female,47,1,4,6890,70,6960,48,0
2993,Female,30,1,8,7500,70,7570,78,1
2994,Female,43,20,3,7180,120,7300,53,0
2995,Female,32,1,3,7180,70,7250,53,0
2996,Female,22,1,10,9550,70,9620,90,1
2997,Female,25,14,2,5990,120,6110,48,0
2998,Female,29,6,1,5599,120,5719,33,0
2999,Male,41,1,8,7500,70,7570,78,1
3000,Female,25,1,7,6500,70,6570,48,0
3001,Female,34,3,2,5990,120,6110,48,0
3002,Female,32,15,4,6890,120,7010,53,0
3003,Female,27,12,7,6500,120,6620,48,0
3004,Female,25,13,7,6500,120,6620,48,0
3005,Female,47,3,5,7560,120,7680,78,1
3006,Female,46,19,1,5599,120,5719,33,0
3007,Female,33,18,10,9550,120,9670,90,1
3008,Female,45,8,2,5990,120,6110,48,0
3009,Male,30,1,1,5599,70,5669,33,0
3010,Female,42,3,8,7500,120,7620,78,1
3011,Female,32,2,8,7500,120,7620,78,1
3012,Female,25,16,1,5599,120,5719,33,0
3013,Female,50,3,9,9000,120,9120,90,1
3014,Female,47,4,6,10590,120,10710,95,1
3015,Female,49,1,1,5599,70,5669,33,0
3016,Female,23,4,4,6890,120,7010,53,0
3017,Female,48,3,2,5990,120,6110,48,0
3018,Female,43,2,8,7500,120,7620,78,1
3019,Female,38,18,8,7500,120,7620,78,1
3020,Female,48,17,7,6500,120,6620,48,0
3021,Female,42,4,5,7560,120,7680,78,1
3022,Female,43,1,5,7560,70,7630,78,1
3023,Female,42,11,2,5990,120,6110,48,0
3024,Female,24,18,3,7180,120,7300,53,0
3025,Male,31,9,1,5599,120,5719,33,0
3026,Female,34,1,10,9550,70,9620,90,1
3027,Female,23,8,2,5990,120,6110,48,0
3028,Female,47,18,9,9000,120,9120,90,1
3029,Female,45,8,10,9550,120,9670,90,1
3030,Male,29,1,4,6890,70,6960,48,0
3031,Female,26,10,7,6500,120,6620,48,0
3032,Female,38,1,10,9550,70,9620,90,1
3033,Female,23,3,3,7180,120,7300,53,0
3034,Female,25,3,8,7500,120,7620,78,1
3035,Female,48,3,4,6890,120,7010,53,0
3036,Female,31,9,4,6890,120,7010,53,0
3037,Female,26,5,2,5990,120,6110,48,0
3038,Female,24,12,3,7180,120,7300,53,0
3039,Female,46,1,7,6500,70,6570,48,0
3040,Female,49,1,5,7560,70,7630,78,1
3041,Female,49,19,2,5990,120,6110,48,0
3042,Female,42,1,3,7180,70,7250,53,0
3043,Female,22,1,6,10590,70,10660,95,1
3044,Female,45,1,7,6500,70,6570,48,0
3045,Female,29,1,3,7180,70,7250,53,0
3046,Female,34,18,8,7500,120,7620,78,1
3047,Female,45,10,4,6890,120,7010,53,0
3048,Female,34,1,5,7560,70,7630,78,1
3049,Male,37,8,9,9000,120,9120,90,1
3050,Female,47,1,6,10590,70,10660,95,1
3051,Male,39,16,5,7560,120,7680,78,1
3052,Female,32,15,1,5599,120,5719,33,0
3053,Female,38,12,10,9550,120,9670,90,1
3054,Male,38,1,8,7500,70,7570,78,1
3055,Female,27,1,4,6890,70,6960,48,0
3056,Male,30,7,8,7500,120,7620,78,1
3057,Male,37,12,1,5599,120,5719,33,0
3058,Female,43,11,4,6890,120,7010,53,0
3059,Female,48,18,8,7500,120,7620,78,1
3060,Female,37,18,8,7500,120,7620,78,1
3061,Female,26,#N/A,1,5599,70,5669,33,0
3062,Female,32,#N/A,3,7180,70,7250,53,0
3063,Female,22,8,4,6890,120,7010,53,0
3064,Female,50,3,9,9000,120,9120,90,1
3065,Female,37,8,1,5599,120,5719,33,0
3066,Female,33,1,7,6500,70,6570,48,0
3067,Female,48,1,1,5599,70,5669,33,0
3068,Female,42,3,5,7560,120,7680,78,1
3069,Female,44,14,2,5990,120,6110,48,0
3070,Female,29,1,5,7560,70,7630,78,1
3071,Female,39,1,1,5599,70,5669,33,0
3072,Female,49,1,1,5599,70,5669,33,0
3073,Female,44,19,5,7560,120,7680,78,1
3074,Male,38,18,10,9550,120,9670,90,1
3075,Female,40,18,6,10590,120,10710,95,1
3076,Female,23,9,5,7560,120,7680,78,1
3077,Female,31,3,7,6500,120,6620,48,0
3078,Female,41,1,1,5599,70,5669,33,0
3079,Female,29,7,8,7500,120,7620,78,1
3080,Female,34,1,3,7180,70,7250,53,0
3081,Female,48,3,10,9550,120,9670,90,1
3082,Female,45,15,7,6500,120,6620,48,0
3083,Male,24,15,4,6890,120,7010,53,0
3084,Female,34,1,3,7180,70,7250,53,0
3085,Female,30,18,6,10590,120,10710,95,1
